lexicon,word,homophones,mps,neighbors,length,numthatshareletter1,numthatshareletter2,numthatshareletter3,numthatshareletter4,numthatshareletter5
20,tk@r,0,1.0,2.0,4,296,11,1,1,0
20,ltt@,0,2.0,2.0,4,227,25,2,1,0
20,gmmESa,0,0.0,0.0,6,87,2,1,1,1
20,tar=k,0,0.0,0.0,5,296,8,1,1,1
20,IS&xf,0,0.0,0.0,5,120,5,1,1,1
20,k@ll,0,0.0,0.0,4,164,9,1,1,0
20,Irfn,0,1.0,1.0,4,120,12,1,1,0
20,ghUfgt,0,0.0,0.0,6,87,2,1,1,1
20,prk@@S,0,0.0,0.0,6,118,17,1,1,1
20,@anISk,0,0.0,0.0,6,298,21,1,1,1
20,Epmff,0,0.0,0.0,5,128,5,1,1,1
20,uzt@r,0,0.0,0.0,5,77,2,1,1,1
20,rpiO,0,0.0,0.0,4,327,10,2,1,0
20,l@vf@,0,0.0,0.0,5,227,19,1,1,1
20,tt&so,0,0.0,0.0,5,296,26,3,1,1
20,kfarg,0,1.0,1.0,5,164,5,1,1,1
20,votn,0,0.0,0.0,4,77,2,1,1,0
20,@v@+,0,1.0,1.0,4,298,7,2,1,0
20,IEhtIy,0,0.0,0.0,6,120,5,1,1,1
20,IOEr,0,0.0,0.0,4,120,2,1,1,0
20,aleOft,0,0.0,0.0,6,203,17,2,1,1
20,OsII,0,0.0,0.0,4,97,2,1,1,0
20,iZUrE,0,0.0,0.0,5,141,1,1,1,1
20,Uxak,0,0.0,0.0,4,69,1,1,1,0
20,Irmkr,0,0.0,0.0,5,120,12,1,1,1
20,oxEr,0,0.0,0.0,4,94,5,1,1,0
20,l@hS&t,0,0.0,0.0,6,227,19,1,1,1
20,+&nf,0,0.0,0.0,4,15,1,1,1,0
20,lyI@,0,0.0,0.0,4,227,1,1,1,0
20,mgtrI,0,0.0,0.0,5,136,6,1,1,1
20,@png,0,0.0,1.0,4,298,15,2,1,0
20,@hkt,0,0.0,1.0,4,298,5,1,1,0
20,mmtngn,0,0.0,0.0,6,136,6,1,1,1
20,rgOEn,0,0.0,0.0,5,327,11,1,1,1
20,)@nl,0,0.0,0.0,4,14,2,1,1,0
20,Sali,0,0.0,0.0,4,110,10,1,1,0
20,pr@n,0,1.0,1.0,4,118,17,1,1,0
20,mliS@f,0,0.0,0.0,6,136,10,1,1,1
20,ofdxU,0,0.0,0.0,5,94,3,1,1,1
20,gapxI,0,0.0,0.0,5,87,2,1,1,1
20,&r@nn,0,0.0,0.0,5,181,17,3,1,1
20,m@=@f,0,0.0,1.0,5,136,14,2,1,1
20,kkmkxI,0,0.0,0.0,6,164,12,1,1,1
20,antmae,0,0.0,0.0,6,203,16,1,1,1
20,vsaIe,0,0.0,0.0,5,77,3,1,1,1
20,pnht,0,0.0,0.0,4,118,8,1,1,0
20,al@tl&,0,0.0,0.0,6,203,17,1,1,1
20,vypy,0,0.0,0.0,4,77,1,1,1,0
20,sl@hSr,0,0.0,0.0,6,104,3,1,1,1
20,gfsS,0,0.0,0.0,4,87,4,1,1,0
20,r=vsn@,0,0.0,0.0,6,327,3,1,1,1
20,@Nl@i,0,0.0,0.0,5,298,6,1,1,1
20,lk@t,0,1.0,1.0,4,227,10,1,1,0
20,Eskl,0,0.0,0.0,4,128,2,1,1,0
20,Irnn,0,2.0,2.0,4,120,12,1,1,0
20,gb@nlt,0,0.0,0.0,6,87,4,1,1,1
20,pnss,0,1.0,1.0,4,118,8,2,1,0
20,idlrl,0,0.0,0.0,5,141,4,1,1,1
20,Sets,0,1.0,1.0,4,110,1,1,1,0
20,mrnva,0,0.0,0.0,5,136,6,1,1,1
20,rprt,0,0.0,0.0,4,327,10,2,1,0
20,sSIj&,0,0.0,0.0,5,104,8,1,1,1
20,ltrvE,0,0.0,0.0,5,227,25,5,1,1
20,aalt@h,0,0.0,0.0,6,203,8,1,1,1
20,miigfk,0,0.0,0.0,6,136,5,1,1,1
20,rprvmt,0,0.0,0.0,6,327,10,2,1,1
20,horib,0,0.0,0.0,5,52,1,1,1,1
20,ryjr,0,0.0,0.0,4,327,4,1,1,0
20,riimi,0,0.0,0.0,5,327,14,1,1,1
20,riSl,0,2.0,3.0,4,327,14,1,1,0
20,tvpae,0,0.0,0.0,5,296,10,1,1,1
20,gydzt,0,0.0,0.0,5,87,3,1,1,1
20,asls,0,1.0,1.0,4,203,7,1,1,0
20,lpnt,0,1.0,1.0,4,227,6,1,1,0
20,a@uiS,0,0.0,0.0,5,203,11,1,1,1
20,+anp,0,1.0,1.0,4,15,1,1,1,0
20,@gvI&&,0,0.0,0.0,6,298,9,1,1,1
20,giorlt,0,0.0,0.0,6,87,4,1,1,1
20,OIfs,0,0.0,0.0,4,97,2,1,1,0
20,ptu@O,0,0.0,0.0,5,118,7,1,1,1
20,Obmki,0,0.0,0.0,5,97,4,1,1,1
20,nSEt,0,0.0,1.0,4,237,10,1,1,0
20,sII@,0,1.0,2.0,4,104,7,2,1,0
20,@f@lf@,0,0.0,0.0,6,298,8,2,1,1
20,otro,0,1.0,1.0,4,94,11,2,1,0
20,tuur,0,2.0,2.0,4,296,9,1,1,0
20,Or)fnm,0,0.0,0.0,6,97,9,1,1,1
20,du=rOE,0,0.0,0.0,6,91,4,1,1,1
20,Sabn,0,0.0,0.0,4,110,10,1,1,0
20,mI@d@,0,0.0,0.0,5,136,6,1,1,1
20,seOE,0,0.0,0.0,4,104,3,1,1,0
20,abf@rt,0,0.0,0.0,6,203,9,2,1,1
20,lat@,0,2.0,2.0,4,227,13,2,1,0
20,)anmrf,0,0.0,0.0,6,14,1,1,1,1
20,sUtnUO,0,0.0,0.0,6,104,1,1,1,1
20,ylNask,0,0.0,0.0,6,30,3,1,1,1
20,a&f&,0,0.0,1.0,4,203,16,1,1,0
20,uOs@,0,0.0,0.0,4,77,3,1,1,0
20,&Ibd,0,0.0,0.0,4,181,2,1,1,0
20,abro,0,0.0,0.0,4,203,9,1,1,0
20,aaag,0,0.0,0.0,4,203,8,1,1,0
20,&rdkrk,0,0.0,0.0,6,181,17,3,1,1
20,mip@,0,0.0,1.0,4,136,5,1,1,0
20,pav=E,0,0.0,0.0,5,118,4,1,1,1
20,&inrfm,0,0.0,0.0,6,181,9,2,2,1
20,kvrall,0,0.0,0.0,6,164,4,2,1,1
20,tneU,0,0.0,0.0,4,296,17,1,1,0
20,=tloS,0,0.0,0.0,5,71,6,1,1,1
20,sSnrtp,0,0.0,0.0,6,104,8,1,1,1
20,zaIt,0,0.0,0.0,4,70,6,1,1,0
20,&i@yul,0,0.0,0.0,6,181,9,1,1,1
20,mrpb,0,0.0,1.0,4,136,6,1,1,0
20,yr&n,0,0.0,1.0,4,30,4,1,1,0
20,@&&rkr,0,0.0,0.0,6,298,11,1,1,1
20,olog,0,0.0,0.0,4,94,6,1,1,0
20,btlrn,0,0.0,1.0,5,94,11,3,2,1
20,IzNU,0,0.0,0.0,4,120,3,1,1,0
20,fnnrz@,0,0.0,0.0,6,103,7,1,1,1
20,@taI,0,0.0,0.0,4,298,15,2,1,0
20,gso&xs,0,0.0,0.0,6,87,4,1,1,1
20,obsg,0,0.0,0.0,4,94,1,1,1,0
20,o&d@h,0,0.0,0.0,5,94,7,1,1,1
20,i&ld,0,0.0,0.0,4,141,6,1,1,0
20,xmxv,0,0.0,0.0,4,62,2,1,1,0
20,l@@E,0,0.0,1.0,4,227,19,1,1,0
20,rkgstb,0,0.0,0.0,6,327,15,1,1,1
20,@@arI,0,0.0,0.0,5,298,29,1,1,1
20,tre@t,0,0.0,0.0,5,296,20,1,1,1
20,li@vda,0,0.0,0.0,6,227,13,1,1,1
20,mS@@,0,0.0,1.0,4,136,5,1,1,0
20,kIsI@&,0,0.0,0.0,6,164,1,1,1,1
20,sb=&,0,0.0,0.0,4,104,4,1,1,0
20,m=mr,0,1.0,1.0,4,136,1,1,1,0
20,sr&ld,0,0.0,0.0,5,104,10,2,1,1
20,@@fO,0,0.0,0.0,4,298,29,2,1,0
20,be@E,0,1.0,1.0,4,94,5,3,1,0
20,urou,0,0.0,0.0,4,77,4,1,1,0
20,iprY@z,0,0.0,0.0,6,141,4,1,1,1
20,@mzz,0,0.0,0.0,4,298,5,1,1,0
20,laYba,0,0.0,0.0,5,227,13,1,1,1
20,g@@kla,0,0.0,0.0,6,87,10,1,1,1
20,lt&kpS,0,0.0,0.0,6,227,25,2,1,1
20,@Y@S,0,0.0,0.0,4,298,3,1,1,0
20,Sr@@m,0,0.0,0.0,5,110,9,1,1,1
20,mOsI@u,0,0.0,0.0,6,136,5,1,1,1
20,rjeEd,0,0.0,0.0,5,327,2,1,1,1
20,pnsf,0,1.0,1.0,4,118,8,2,1,0
20,nttsS,0,0.0,0.0,5,237,19,1,1,1
20,ord@,0,0.0,1.0,4,94,8,1,1,0
20,E+as,0,0.0,0.0,4,128,1,1,1,0
20,atitf,0,0.0,0.0,5,203,13,1,1,1
20,@@hr,0,0.0,0.0,4,298,29,2,1,0
20,&bnh,0,0.0,0.0,4,181,3,1,1,0
20,x@rOlI,0,0.0,0.0,6,62,4,3,1,1
20,nIie,0,1.0,1.0,4,237,8,2,1,0
20,lp@rSr,0,0.0,0.0,6,227,6,1,1,1
20,itrv,0,0.0,1.0,4,141,15,2,1,0
20,dm@ml,0,0.0,0.0,5,91,5,1,1,1
20,rl+tbf,0,0.0,0.0,6,327,27,1,1,1
20,pYOvE,0,0.0,0.0,5,118,2,2,1,1
20,fna&mE,0,0.0,0.0,6,103,7,1,1,1
20,O&fe,0,0.0,0.0,4,97,6,1,1,0
20,a&alE,0,0.0,0.0,5,203,16,2,1,1
20,|ayh,0,0.0,0.0,4,10,1,1,1,0
20,i@ihfe,0,0.0,0.0,6,141,8,1,1,1
20,nbNi,0,0.0,0.0,4,237,9,1,1,0
20,Yrttt,0,0.0,0.0,5,28,1,1,1,1
20,tEnlh,0,0.0,0.0,5,296,9,2,1,1
20,bn@o@n,0,0.0,0.0,6,94,6,2,1,1
20,axie,0,1.0,1.0,4,203,3,1,1,0
20,=@aNm,0,0.0,0.0,5,71,4,1,1,1
20,OrgU,0,0.0,0.0,4,97,9,1,1,0
20,&ynpln,0,0.0,0.0,6,181,2,1,1,1
20,rxmkNl,0,0.0,0.0,6,327,4,1,1,1
20,rlIr,0,1.0,1.0,4,327,27,2,1,0
20,)ymIr@,0,0.0,0.0,6,14,1,1,1,1
20,aiOrfn,0,0.0,0.0,6,203,10,1,1,1
20,&kgll,0,0.0,0.0,5,181,10,2,1,1
20,m@Nta,0,0.0,0.0,5,136,14,1,1,1
20,lSOEai,0,0.0,0.0,6,227,8,1,1,1
20,dn&@@,0,0.0,0.0,5,91,3,1,1,1
20,@aOa,0,1.0,1.0,4,298,21,2,1,0
20,karU,0,0.0,0.0,4,164,9,1,1,0
20,igiok,0,0.0,1.0,5,141,4,1,1,1
20,oSnzEt,0,0.0,0.0,6,94,3,1,1,1
20,vedd,0,0.0,0.0,4,77,3,1,1,0
20,a=rp,0,0.0,0.0,4,203,1,1,1,0
20,rklfO,0,0.0,0.0,5,327,15,1,1,1
20,axrdr,0,0.0,0.0,5,203,3,1,1,1
20,ltES,0,0.0,1.0,4,227,25,2,1,0
20,l&lrd,0,1.0,1.0,5,227,13,2,1,1
20,nb@rr,0,0.0,0.0,5,237,9,2,1,1
20,mdaSb,0,0.0,0.0,5,136,3,1,1,1
20,p&gl,0,0.0,0.0,4,118,6,1,1,0
20,knY@U,0,0.0,0.0,5,164,14,1,1,1
20,rlbex,0,0.0,0.0,5,327,27,1,1,1
20,StSa,0,0.0,0.0,4,110,4,1,1,0
20,ttkv,0,0.0,0.0,4,296,26,2,1,0
20,turr,0,1.0,1.0,4,296,9,2,1,0
20,ti@tk,0,0.0,0.0,5,296,15,2,1,1
20,ebf&,0,0.0,1.0,4,56,5,1,1,0
20,rlar,0,2.0,2.0,4,327,27,3,1,0
20,EllO,0,0.0,1.0,4,128,10,1,1,0
20,etpl,0,0.0,0.0,4,56,5,1,1,0
20,vvfkrr,0,0.0,0.0,6,77,2,1,1,1
20,bsrg,0,0.0,0.0,4,94,1,1,1,0
20,tnr@f,0,0.0,0.0,5,296,17,1,1,1
20,x@lil,0,0.0,0.0,5,62,4,1,1,1
20,irgg,0,0.0,0.0,4,141,10,1,1,0
20,jYneSl,0,0.0,0.0,6,10,1,1,1,1
20,dIld,0,1.0,1.0,4,91,4,2,1,0
20,tfIb&,0,0.0,0.0,5,296,7,1,1,1
20,vvkr,0,0.0,0.0,4,77,2,1,1,0
20,krexa,0,0.0,0.0,5,164,12,1,1,1
20,Ikal,0,1.0,1.0,4,120,5,1,1,0
20,t@zsrk,0,0.0,0.0,6,296,21,2,1,1
20,ganyr,0,0.0,0.0,5,87,2,1,1,1
20,rnn@,0,1.0,1.0,4,327,25,2,1,0
20,mOixr,0,0.0,0.0,5,136,5,1,1,1
20,pl@lx,0,0.0,0.0,5,118,6,2,1,1
20,dsmb@,0,0.0,0.0,5,91,4,1,1,1
20,aInktk,0,0.0,0.0,6,203,6,1,1,1
20,zes&,0,0.0,0.0,4,70,3,1,1,0
20,bn|&a,0,0.0,0.0,5,94,6,1,1,1
20,n=ot,0,0.0,0.0,4,237,5,1,1,0
20,tbOear,0,0.0,0.0,6,296,5,1,1,1
20,sEsE,0,0.0,0.0,4,104,4,1,1,0
20,Ersg,0,0.0,1.0,4,128,3,2,1,0
20,&g@lf,0,0.0,0.0,5,181,3,2,1,1
20,Onrtti,0,0.0,0.0,6,97,4,1,1,1
20,kdpl,0,0.0,0.0,4,164,7,1,1,0
20,vOntlE,0,0.0,0.0,6,77,4,1,1,1
20,mInElo,0,0.0,0.0,6,136,6,1,1,1
20,oUE)Yg,0,0.0,0.0,6,94,2,1,1,1
20,etEop,0,0.0,0.0,5,56,5,1,1,1
20,z@Ya,0,0.0,0.0,4,70,5,1,1,0
20,@izx&e,0,0.0,0.0,6,298,18,1,1,1
20,rymxa,0,0.0,0.0,5,327,4,1,1,1
20,@vxEs,0,0.0,0.0,5,298,7,1,1,1
20,glfn,0,0.0,0.0,4,87,6,1,1,0
20,aioIde,0,0.0,0.0,6,203,10,1,1,1
20,=nslp,0,0.0,0.0,5,71,4,1,1,1
20,Sgem&i,0,0.0,0.0,6,110,2,1,1,1
20,tbk@,0,1.0,1.0,4,296,5,1,1,0
20,pb@dn,0,0.0,0.0,5,118,6,1,1,1
20,mmUi,0,0.0,0.0,4,136,6,1,1,0
20,Yiek,0,0.0,0.0,4,28,2,1,1,0
20,U@tO,0,0.0,0.0,4,69,5,1,1,0
20,hgxupr,0,0.0,0.0,6,52,3,1,1,1
20,prmlr,0,1.0,1.0,5,118,17,2,1,1
20,tS@o&r,0,0.0,0.0,6,296,6,1,1,1
20,vdyslE,0,0.0,0.0,6,77,2,1,1,1
20,+xaI,0,0.0,0.0,4,15,1,1,1,0
20,d&gO,0,0.0,0.0,4,91,6,1,1,0
20,&rzbr,0,0.0,0.0,5,181,17,1,1,1
20,trtrx,0,1.0,2.0,5,296,20,3,2,1
20,gzmznz,0,0.0,0.0,6,87,4,1,1,1
20,tfpmOt,0,0.0,0.0,6,296,7,1,1,1
20,IltfE,0,0.0,0.0,5,120,8,1,1,1
20,att=r,0,0.0,0.0,5,203,13,6,1,1
20,lnti,0,0.0,2.0,4,227,13,1,1,0
20,ad@l,0,0.0,0.0,4,203,5,2,1,0
20,lmg@,0,1.0,1.0,4,227,6,1,1,0
20,fpl&,0,0.0,0.0,4,103,3,1,1,0
20,|Urz@,0,0.0,0.0,5,10,1,1,1,1
20,rf@mE,0,0.0,0.0,5,327,11,1,1,1
20,frbif,0,0.0,0.0,5,103,13,2,1,1
20,Ondv,0,0.0,0.0,4,97,4,1,1,0
20,ldrn,0,0.0,0.0,4,227,3,1,1,0
20,tsydn=,0,0.0,0.0,6,296,7,1,1,1
20,stEx,0,0.0,0.0,4,104,5,1,1,0
20,g@oY,0,0.0,0.0,4,87,10,1,1,0
20,sxrn,0,0.0,0.0,4,104,2,1,1,0
20,mr&I@I,0,0.0,0.0,6,136,6,2,1,1
20,E&bsfn,0,0.0,0.0,6,128,5,1,1,1
20,ilhi,0,0.0,0.0,4,141,8,1,1,0
20,=i&k,0,0.0,0.0,4,71,3,1,1,0
20,SrfIoI,0,0.0,0.0,6,110,9,1,1,1
20,ixlr,0,0.0,0.0,4,141,3,1,1,0
20,xno&,0,1.0,1.0,4,62,7,1,1,0
20,umpiu,0,0.0,0.0,5,77,1,1,1,1
20,b&Sdz,0,0.0,0.0,5,94,5,1,1,1
20,mkidt&,0,0.0,0.0,6,136,6,1,1,1
20,@Snlmp,0,0.0,0.0,6,298,16,2,1,1
20,zsmt@n,0,0.0,0.0,6,70,1,1,1,1
20,uIrge,0,0.0,0.0,5,77,3,1,1,1
20,E=at,0,0.0,0.0,4,128,4,1,1,0
20,x)@toI,0,0.0,0.0,6,62,1,1,1,1
20,YtUp@,0,0.0,0.0,5,28,4,1,1,1
20,ud&un,0,0.0,0.0,5,77,1,1,1,1
20,e@&Sm,0,0.0,0.0,5,56,6,2,1,1
20,htoo,0,0.0,0.0,4,52,4,2,1,0
20,&kgk,0,0.0,0.0,4,181,10,2,1,0
20,@hl=m,0,0.0,0.0,5,298,5,1,1,1
20,@llS&,0,0.0,0.0,5,298,19,1,1,1
20,nbm@m,0,0.0,0.0,5,237,9,1,1,1
20,nrNuk,0,0.0,0.0,5,237,22,1,1,1
20,nmvirl,0,0.0,0.0,6,237,12,1,1,1
20,@Eln,0,0.0,0.0,4,298,9,1,1,0
20,oOdkNO,0,0.0,0.0,6,94,1,1,1,1
20,ekrbe,0,0.0,0.0,5,56,5,1,1,1
20,sivxs,0,0.0,0.0,5,104,2,1,1,1
20,n@Un,0,0.0,0.0,4,237,21,1,1,0
20,@tmg&a,0,0.0,0.0,6,298,15,1,1,1
20,@pyxo,0,0.0,0.0,5,298,15,1,1,1
20,ri&@,0,1.0,1.0,4,327,14,1,1,0
20,Sbmn,0,0.0,0.0,4,110,2,1,1,0
20,riOl,0,1.0,3.0,4,327,14,1,1,0
20,lmv=,0,0.0,0.0,4,227,6,1,1,0
20,Sm@x,0,1.0,1.0,4,110,5,1,1,0
20,&lIe,0,0.0,0.0,4,181,9,1,1,0
20,pbmlh,0,0.0,0.0,5,118,6,1,1,1
20,t@go&u,0,0.0,0.0,6,296,21,1,1,1
20,tSrlm,0,0.0,0.0,5,296,6,1,1,1
20,nvgliI,0,0.0,0.0,6,237,5,1,1,1
20,&lseno,0,0.0,0.0,6,181,9,1,1,1
20,aaOS,0,0.0,0.0,4,203,8,1,1,0
20,stll,0,0.0,0.0,4,104,5,1,1,0
20,llfEa,0,0.0,0.0,5,227,10,1,1,1
20,znka,0,0.0,0.0,4,70,3,1,1,0
20,tkkS@r,0,0.0,0.0,6,296,11,1,1,1
20,hS&&rn,0,0.0,0.0,6,52,2,1,1,1
20,@rIpt,0,0.0,0.0,5,298,16,2,1,1
20,klmn,0,0.0,0.0,4,164,6,1,1,0
20,ntr),0,1.0,1.0,4,237,19,4,1,0
20,lEks,0,1.0,2.0,4,227,8,2,1,0
20,Nt@ebr,0,0.0,0.0,6,35,5,1,1,1
20,asI&dO,0,0.0,0.0,6,203,7,1,1,1
20,mk&tI,0,0.0,0.0,5,136,6,1,1,1
20,xih&,0,0.0,0.0,4,62,4,1,1,0
20,vt@kb,0,0.0,0.0,5,77,10,1,1,1
20,rh&OO,0,0.0,0.0,5,327,6,2,1,1
20,zl&d,0,0.0,0.0,4,70,6,1,1,0
20,l@lo,0,0.0,0.0,4,227,19,1,1,0
20,aprS,0,0.0,1.0,4,203,4,2,1,0
20,utpaEo,0,0.0,0.0,6,77,10,3,1,1
20,kYvz=,0,0.0,0.0,5,164,2,1,1,1
20,prUt,0,1.0,1.0,4,118,17,1,1,0
20,b=rlS,0,0.0,0.0,5,94,1,1,1,1
20,eont,0,1.0,1.0,4,56,2,2,1,0
20,sImeU,0,0.0,0.0,5,104,7,1,1,1
20,=s=e,0,0.0,0.0,4,71,3,1,1,0
20,tkun,0,1.0,1.0,4,296,11,1,1,0
20,nl@g,0,1.0,2.0,4,237,8,2,1,0
20,UnNrg,0,0.0,0.0,5,69,8,1,1,1
20,Oad&,0,1.0,1.0,4,97,5,1,1,0
20,nta@tl,0,0.0,0.0,6,237,19,2,1,1
20,un@ga,0,0.0,0.0,5,77,8,4,1,1
20,iE&l,0,0.0,0.0,4,141,6,1,1,0
20,Srgt,0,0.0,0.0,4,110,9,2,1,0
20,nl@a,0,1.0,1.0,4,237,8,2,1,0
20,itoro,0,0.0,0.0,5,141,15,1,1,1
20,@obS,0,1.0,1.0,4,298,4,1,1,0
20,rrim,0,1.0,1.0,4,327,28,3,1,0
20,mllprj,0,0.0,0.0,6,136,10,1,1,1
20,ntl@,0,1.0,2.0,4,237,19,1,1,0
20,=)l@,0,0.0,0.0,4,71,1,1,1,0
20,ionS,0,0.0,0.0,4,141,4,1,1,0
20,u@tkn,0,0.0,0.0,5,77,6,1,1,1
20,rlolp,0,0.0,0.0,5,327,27,1,1,1
20,@lnsr,0,0.0,0.0,5,298,19,3,1,1
20,nnln,0,1.0,2.0,4,237,16,1,1,0
20,Nlzm,0,0.0,0.0,4,35,2,1,1,0
20,uotf,0,0.0,0.0,4,77,6,1,1,0
20,UtEr&,0,0.0,0.0,5,69,5,2,1,1
20,irrtr,0,0.0,0.0,5,141,10,1,1,1
20,EleIa,0,0.0,0.0,5,128,10,2,1,1
20,emaO@,0,0.0,0.0,5,56,5,1,1,1
20,ztah,0,0.0,0.0,4,70,3,1,1,0
20,xtsnan,0,0.0,0.0,6,62,3,1,1,1
20,tm@Sgt,0,0.0,0.0,6,296,13,2,1,1
20,&@elr,0,0.0,0.0,5,181,18,1,1,1
20,rrrtfa,0,0.0,0.0,6,327,28,2,1,1
20,@r&@,0,1.0,2.0,4,298,16,2,1,0
20,latxr,0,0.0,0.0,5,227,13,2,1,1
20,zEkk@n,0,0.0,0.0,6,70,1,1,1,1
20,aapIu,0,0.0,0.0,5,203,8,1,1,1
20,&tbt,0,0.0,1.0,4,181,15,2,1,0
20,Oerf,0,0.0,0.0,4,97,3,1,1,0
20,@nYsx,0,0.0,0.0,5,298,6,1,1,1
20,tZrfEO,0,0.0,0.0,6,296,1,1,1,1
20,bunm&,0,0.0,0.0,5,94,2,1,1,1
20,maotEr,0,0.0,0.0,6,136,6,1,1,1
20,n@ry,0,0.0,1.0,4,237,21,3,1,0
20,frjdt,0,0.0,0.0,5,103,13,1,1,1
20,y&utb,0,0.0,0.0,5,30,2,1,1,1
20,Oi@brr,0,0.0,0.0,6,97,7,1,1,1
20,ltrll,0,0.0,0.0,5,227,25,5,1,1
20,nmEn,0,0.0,0.0,4,237,12,1,1,0
20,&E@l,0,1.0,2.0,4,181,7,2,1,0
20,g@nk,0,0.0,0.0,4,87,10,1,1,0
20,zOeSU,0,0.0,0.0,5,70,2,1,1,1
20,ttEn=,0,0.0,0.0,5,296,26,3,1,1
20,rfea,0,0.0,0.0,4,327,11,1,1,0
20,o|@arg,0,0.0,0.0,6,94,2,1,1,1
20,r&yS&f,0,0.0,0.0,6,327,10,1,1,1
20,rI&d,0,0.0,0.0,4,327,8,2,1,0
20,UNsO,0,0.0,0.0,4,69,1,1,1,0
20,Ehtan,0,0.0,0.0,5,128,2,1,1,1
20,fahaU,0,0.0,0.0,5,103,8,1,1,1
20,lllm,0,0.0,0.0,4,227,10,1,1,0
20,m&gn@,0,0.0,0.0,5,136,3,1,1,1
20,rI&b&e,0,0.0,0.0,6,327,8,2,1,1
20,@iual=,0,0.0,0.0,6,298,18,1,1,1
20,gbvnrE,0,0.0,0.0,6,87,4,1,1,1
20,mlSha,0,0.0,0.0,5,136,10,1,1,1
20,&Umg,0,0.0,0.0,4,181,5,1,1,0
20,vpinS,0,0.0,0.0,5,77,3,2,1,1
20,@omIb,0,0.0,0.0,5,298,4,1,1,1
20,rrdm@,0,0.0,0.0,5,327,28,2,1,1
20,/@nIa,0,0.0,0.0,5,9,1,1,1,1
20,pleft,0,0.0,0.0,5,118,6,1,1,1
20,&=t&,0,0.0,0.0,4,181,1,1,1,0
20,&sEig,0,0.0,0.0,5,181,7,1,1,1
20,xhnEE,0,0.0,0.0,5,62,1,1,1,1
20,unIa,0,0.0,0.0,4,77,8,1,1,0
20,sOn@,0,0.0,0.0,4,104,4,1,1,0
20,kneti,0,0.0,0.0,5,164,14,1,1,1
20,Sur&n,0,0.0,0.0,5,110,1,1,1,1
20,O@k@m,0,0.0,0.0,5,97,5,1,1,1
20,UapOY,0,0.0,0.0,5,69,6,2,1,1
20,@arE,0,1.0,2.0,4,298,21,3,1,0
20,lsnub,0,0.0,0.0,5,227,4,1,1,1
20,&fmir,0,0.0,0.0,5,181,5,1,1,1
20,SUff,0,0.0,0.0,4,110,4,1,1,0
20,rae&i,0,1.0,1.0,5,327,10,2,1,1
20,mUoa,0,0.0,0.0,4,136,3,1,1,0
20,ukOrh,0,0.0,0.0,5,77,3,1,1,1
20,I&ke,0,0.0,0.0,4,120,7,2,1,0
20,nErr,0,2.0,3.0,4,237,8,2,1,0
20,xbUiz,0,0.0,0.0,5,62,3,2,1,1
20,d@hnl,0,0.0,0.0,5,91,11,1,1,1
20,npES,0,0.0,0.0,4,237,5,1,1,0
20,jOh&,0,0.0,0.0,4,10,1,1,1,0
20,ngla,0,0.0,0.0,4,237,4,1,1,0
20,iEIi,0,0.0,0.0,4,141,6,1,1,0
20,eiEY,0,0.0,0.0,4,56,1,1,1,0
20,aztg,0,0.0,0.0,4,203,3,1,1,0
20,lad&,0,1.0,1.0,4,227,13,1,1,0
20,tmnxn,0,0.0,0.0,5,296,13,1,1,1
20,gzdlg,0,0.0,0.0,5,87,4,1,1,1
20,tmtta,0,0.0,0.0,5,296,13,2,1,1
20,@@flb,0,0.0,0.0,5,298,29,2,1,1
20,famix,0,0.0,0.0,5,103,8,1,1,1
20,aorf,0,1.0,1.0,4,203,7,1,1,0
20,@SIa,0,1.0,1.0,4,298,16,1,1,0
20,irlf,0,0.0,1.0,4,141,10,1,1,0
20,g)@r,0,0.0,0.0,4,87,1,1,1,0
20,bn@rt,0,0.0,0.0,5,94,6,2,1,1
20,rtgI,0,0.0,1.0,4,327,20,1,1,0
20,lz&n,0,0.0,0.0,4,227,4,1,1,0
20,@=Sl,0,0.0,0.0,4,298,4,1,1,0
20,meg@&,0,0.0,0.0,5,136,3,1,1,1
20,attu,0,0.0,1.0,4,203,13,6,1,0
20,h@@O,0,1.0,1.0,4,52,6,2,1,0
20,ypan,0,0.0,0.0,4,30,1,1,1,0
20,@O@NU,0,0.0,0.0,5,298,10,4,1,1
20,mle&,0,0.0,0.0,4,136,10,1,1,0
20,vfbr,0,0.0,0.0,4,77,1,1,1,0
20,r&afi,0,0.0,0.0,5,327,10,1,1,1
20,n@&r@,0,0.0,0.0,5,237,21,1,1,1
20,naor,0,1.0,1.0,4,237,10,1,1,0
20,lity,0,1.0,1.0,4,227,13,1,1,0
20,ar@N&,0,0.0,0.0,5,203,20,2,1,1
20,kazm,0,0.0,0.0,4,164,9,1,1,0
20,Ifnt,0,0.0,1.0,4,120,1,1,1,0
20,lktai,0,0.0,0.0,5,227,10,2,1,1
20,nS@i,0,0.0,1.0,4,237,10,1,1,0
20,rtS&@,0,0.0,0.0,5,327,20,2,1,1
20,lSSm,0,0.0,0.0,4,227,8,1,1,0
20,bIsl,0,0.0,0.0,4,94,1,1,1,0
20,bz@Nf,0,0.0,0.0,5,94,3,1,1,1
20,hrOk,0,1.0,1.0,4,52,7,1,1,0
20,dOirE,0,0.0,0.0,5,91,3,1,1,1
20,@S@pt,0,0.0,0.0,5,298,16,1,1,1
20,rbn+,0,1.0,1.0,4,327,10,3,1,0
